won,frame,person,file,x,y,w,h
WON02443785,4407,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__4407.png,1167,152,272,366
WON02443785,1777,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1777.png,906,182,260,348
WON02443785,3388,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3388.png,603,158,236,357
WON02443785,1514,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__1514.png,685,156,271,360
WON02443785,2802,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2802.png,659,170,265,378
WON02443785,1833,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1833.png,975,171,260,366
WON02443785,952,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__952.png,982,157,241,365
WON02443785,1736,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1736.png,916,168,254,349
WON02443785,3622,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3622.png,727,91,276,393
WON02443785,503,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__503.png,835,121,235,351
WON02443785,2773,data/facedb2/vanderplas__WON02443711__1160.png,data/frames/WON02443785/WON02443785__2773.png,1106,222,232,356
WON02443785,1919,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1919.png,874,171,272,391
WON02443785,1020,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1020.png,1132,125,246,371
WON02443785,3513,data/facedb2/jetten__WON02439060__593.png,data/frames/WON02443785/WON02443785__3513.png,1038,180,291,428
WON02443785,2104,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__2104.png,937,116,257,373
WON02443785,5620,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02443785/WON02443785__5620.png,803,91,306,433
WON02443785,4550,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4550.png,939,199,260,361
WON02443785,3773,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3773.png,1001,141,257,402
WON02443785,3707,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3707.png,979,186,252,343
WON02443785,5421,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5421.png,870,172,275,381
WON02443785,4615,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__4615.png,630,155,267,366
WON02443785,1398,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1398.png,599,150,259,337
WON02443785,3014,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__3014.png,743,189,246,344
WON02443785,3396,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3396.png,785,162,238,341
WON02443785,3641,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__3641.png,859,156,244,360
WON02443785,3698,data/facedb2/wilders__WON02443711__1737.png,data/frames/WON02443785/WON02443785__3698.png,925,178,231,334
WON02443785,5345,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5345.png,528,143,296,394
WON02443785,1434,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1434.png,623,156,259,341
WON02443785,5523,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5523.png,1116,114,253,365
WON02443785,3828,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3828.png,1089,213,304,413
WON02443785,3506,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3506.png,815,129,255,418
WON02443785,4246,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4246.png,499,143,274,380
WON02443785,475,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__475.png,872,99,218,339
WON02443785,5540,data/facedb2/timmermans__WON02443711__1674.png,data/frames/WON02443785/WON02443785__5540.png,671,85,303,437
WON02443785,2680,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2680.png,1078,185,359,493
WON02443785,5154,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5154.png,1026,89,297,403
WON02443785,1906,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1906.png,877,131,284,392
WON02443785,4333,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__4333.png,868,210,259,362
WON02443785,481,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__481.png,852,101,233,351
WON02443785,2399,data/facedb2/timmermans__WON02443711__2623.png,data/frames/WON02443785/WON02443785__2399.png,934,100,295,429
WON02443785,4612,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4612.png,677,208,273,393
WON02443785,1970,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1970.png,992,151,256,355
WON02443785,3013,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__3013.png,739,179,245,342
WON02443785,2597,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2597.png,664,85,286,400
WON02443785,1808,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1808.png,1257,172,288,367
WON02443785,420,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__420.png,657,171,237,324
WON02443785,2877,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__2877.png,902,142,245,359
WON02443785,566,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__566.png,537,154,250,343
WON02443785,2967,data/facedb2/timmermans__WON02443711__1324.png,data/frames/WON02443785/WON02443785__2967.png,750,92,290,426
WON02443785,2555,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2555.png,851,145,249,344
WON02443785,3442,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3442.png,891,92,256,405
WON02443785,3725,data/facedb2/wilders__WON02443799__549.png,data/frames/WON02443785/WON02443785__3725.png,1039,154,257,349
WON02443785,4497,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__4497.png,742,161,258,361
WON02443785,5425,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5425.png,907,173,276,379
WON02443785,4983,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__4983.png,582,165,233,340
WON02443785,2848,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2848.png,906,195,255,351
WON02443785,2671,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__2671.png,1158,203,339,482
WON02443785,5195,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__5195.png,773,129,255,367
WON02443785,1415,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1415.png,616,181,264,344
WON02443785,4368,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__4368.png,978,154,254,365
WON02443785,3346,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3346.png,561,147,234,335
WON02443785,5470,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5470.png,868,225,267,366
WON02443785,791,data/facedb2/wilders__WON02443711__642.png,data/frames/WON02443785/WON02443785__791.png,1219,190,254,345
WON02443785,2383,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2383.png,917,77,303,404
WON02443785,2466,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2466.png,1067,156,245,364
WON02443785,1551,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1551.png,816,170,244,340
WON02443785,4464,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4464.png,823,187,267,377
WON02443785,3697,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__3697.png,948,231,254,351
WON02443785,5550,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5550.png,684,86,309,430
WON02443785,1565,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1565.png,1183,211,293,390
WON02443785,2948,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2948.png,1041,141,246,361
WON02443785,2500,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2500.png,885,157,247,339
WON02443785,4414,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4414.png,1028,170,262,373
WON02443785,5049,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5049.png,969,165,255,363
WON02443785,4128,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4128.png,513,181,250,367
WON02443785,1657,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__1657.png,1009,174,248,350
WON02443785,647,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__647.png,1053,85,210,338
WON02443785,853,data/facedb2/yesilguz__WON02443711__452.png,data/frames/WON02443785/WON02443785__853.png,555,131,228,344
WON02443785,4395,data/facedb2/bontenbal__WON02441946__1892.png,data/frames/WON02443785/WON02443785__4395.png,961,185,264,360
WON02443785,5664,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5664.png,1020,155,294,394
WON02443785,5258,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5258.png,867,221,275,361
WON02443785,1379,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1379.png,542,147,275,363
WON02443785,4336,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__4336.png,1137,197,261,370
WON02443785,3495,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__3495.png,843,137,287,435
WON02443785,2449,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2449.png,993,156,246,370
WON02443785,484,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__484.png,816,123,226,354
WON02443785,854,data/facedb2/yesilguz__WON02443711__452.png,data/frames/WON02443785/WON02443785__854.png,690,102,234,355
WON02443785,2456,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__2456.png,1040,144,245,361
WON02443785,3711,data/facedb2/wilders__WON02443711__1737.png,data/frames/WON02443785/WON02443785__3711.png,956,159,231,336
WON02443785,3434,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3434.png,984,131,263,379
WON02443785,1734,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1734.png,912,158,254,349
WON02443785,517,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__517.png,833,111,216,346
WON02443785,5299,data/facedb2/timmermans__WON02443711__2398.png,data/frames/WON02443785/WON02443785__5299.png,791,132,299,416
WON02443785,3831,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3831.png,1043,194,294,416
WON02443785,5152,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5152.png,1059,181,305,417
WON02443785,4367,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4367.png,962,169,259,353
WON02443785,897,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__897.png,1009,164,256,362
WON02443785,2528,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2528.png,953,158,245,353
WON02443785,5590,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5590.png,1056,139,240,388
WON02443785,2830,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2830.png,728,214,285,407
WON02443785,685,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__685.png,992,146,314,427
WON02443785,3535,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3535.png,908,116,244,383
WON02443785,4130,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4130.png,617,155,258,366
WON02443785,5568,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__5568.png,1159,163,261,380
WON02443785,1482,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1482.png,981,131,256,364
WON02443785,5239,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__5239.png,689,121,242,359
WON02443785,1722,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__1722.png,947,155,256,352
WON02443785,3805,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3805.png,822,126,243,394
WON02443785,1729,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1729.png,479,163,263,363
WON02443785,5127,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5127.png,981,147,259,359
WON02443785,3771,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3771.png,1050,136,260,388
WON02443785,3630,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3630.png,945,174,252,359
WON02443785,3006,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__3006.png,915,210,237,331
WON02443785,5230,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__5230.png,677,128,244,357
WON02443785,490,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__490.png,818,132,237,343
WON02443785,399,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__399.png,661,182,236,319
WON02443785,2924,data/facedb2/timmermans__WON02443799__616.png,data/frames/WON02443785/WON02443785__2924.png,842,93,281,422
WON02443785,3632,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3632.png,1034,141,255,374
WON02443785,4157,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4157.png,605,152,285,362
WON02443785,663,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__663.png,1101,123,293,417
WON02443785,5535,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5535.png,1135,190,245,371
WON02443785,2976,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__2976.png,869,157,236,332
WON02443785,3367,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3367.png,593,207,241,325
WON02443785,5388,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5388.png,778,137,240,340
WON02443785,432,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__432.png,587,167,235,316
WON02443785,1608,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1608.png,837,151,261,408
WON02443785,1677,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__1677.png,924,181,255,361
WON02443785,1858,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1858.png,1091,166,269,358
WON02443785,1448,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1448.png,952,120,250,367
WON02443785,580,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__580.png,550,159,245,348
WON02443785,3615,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3615.png,817,90,266,378
WON02443785,4150,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4150.png,705,168,274,386
WON02443785,3453,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3453.png,922,94,266,388
WON02443785,4472,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4472.png,748,162,259,369
WON02443785,3358,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__3358.png,1004,161,255,342
WON02443785,3653,data/facedb2/jetten__WON02439060__593.png,data/frames/WON02443785/WON02443785__3653.png,788,147,253,382
WON02443785,3728,data/facedb2/wilders__WON02443711__642.png,data/frames/WON02443785/WON02443785__3728.png,1030,159,258,359
WON02443785,4480,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4480.png,725,184,265,368
WON02443785,779,data/facedb2/wilders__WON02443799__549.png,data/frames/WON02443785/WON02443785__779.png,1265,175,254,353
